Date,Store,Product,Price,Quantity,Total Sales,Audit_Date,Audit_Store,Audit_Product,Audit_Price
2025-05-14,The Little Bull,Chicken,138.4,16.0,2214.4,,,,
2025-06-04,Super Meats,Chicken,987.07,7.0,6909.49,,,,
2025-06-13,The Little Bull,Sausage,158.2,19.0,3005.8,,,,
2026-01-17,North Butcher,Pork,112.87,3.0,338.61,,,,
2026-02-01,Happy Cow,Ribs,23.63,12.0,283.56,,,,
2026-03-28,Super Meats,Sausage,147.42,3.0,442.26,,,,
2026-02-06,The Little Bull,Skirt Steak,222.22,12.0,2666.64,,,,
2025-12-04,Fine Cuts MX,Skirt Steak,66.38,15.0,995.7,,,,
2026-03-30,Happy Cow,Chicken,113.62,14.0,1590.68,,,,
2025-10-24,North Butcher,Ribs,135.01,2.0,270.02,,,,
2025-05-11,Super Meats,Skirt Steak,118.87,3.0,356.61,,,,
2026-03-04,The Little Bull,Pork,109.01,16.0,1744.16,,,,
2026-01-12,Super Meats,Beef,148.9,5.0,744.5,,,,
2025-06-19,The Little Bull,Chicken,168.86,9.0,1519.74,,,,
2025-06-07,Fine Cuts MX,Sausage,98.38,13.0,1278.94,,,,
2025-09-25,North Butcher,Skirt Steak,210.25,5.0,1051.25,,,,
2025-05-01,North Butcher,Ribs,207.75,7.0,1454.25,,,,
2025-05-28,Super Meats,Sausage,216.17,17.0,3674.89,,,,
2025-05-21,Fine Cuts MX,Sausage,148.35,18.0,2670.3,,,,
2026-02-08,North Butcher,Beef,196.95,18.0,3545.1,,,,
2025-07-14,Happy Cow,Chicken,155.9,1.0,155.9,,,,
2025-06-16,Super Meats,Ribs,124.78,18.0,2246.04,,,,
2025-06-25,North Butcher,Chicken,97.1,9.0,873.9,,,,
,Happy Cow,Sausage,84.3,15.0,1264.5,Missing Date,,,
2026-03-30,Super Meats,Pork,163.23,12.0,1958.76,,,,
2025-09-25,The Little Bull,Skirt Steak,179.33,17.0,3048.61,,,,
2025-12-15,Super Meats,Sausage,152.65,12.0,1831.8,,,,
2026-02-09,Happy Cow,Chicken,50.12,13.0,651.56,,,,
2025-10-19,Fine Cuts MX,Pork,80.85,16.0,1293.6,,,,
2025-11-26,Super Meats,Ribs,94.34,11.0,1037.74,,,,
2025-11-15,Fine Cuts MX,Sausage,175.07,6.0,1050.42,,,,
2026-03-21,Fine Cuts MX,Beef,123.1,6.0,738.6,,,,
,Super Meats,Beef,140.85,16.0,2253.6,Missing Date,,,
2025-12-29,Super Meats,Skirt Steak,135.88,15.0,2038.2,,,,
,The Little Bull,Chicken,66.9,17.0,1137.3,Missing Date,,,
2025-11-28,Fine Cuts MX,Beef,190.92,13.0,2481.96,,,,
2026-03-27,Fine Cuts MX,Skirt Steak,110.23,16.0,1763.68,,,,
2025-10-23,North Butcher,Beef,166.52,6.0,999.12,,,,
2026-02-20,Super Meats,Pork,177.55,11.0,1953.05,,,,
2026-04-17,Unknown,Pork,189.32,19.0,3597.08,,Unknown,,
2025-08-04,North Butcher,Chicken,146.81,9.0,1321.29,,,,
2025-09-15,The Little Bull,Ribs,165.55,94.0,15561.7,,,,
2025-06-07,The Little Bull,Ribs,165.93,2.0,331.86,,,,
2026-01-04,Fine Cuts MX,Ribs,171.04,10.0,1710.4,,,,
2026-01-15,The Little Bull,Sausage,142.08,12.0,1704.96,,,,
2026-03-25,The Little Bull,Sausage,131.61,7.0,921.27,,,,
2025-10-19,Super Meats,Chicken,188.31,11.0,2071.41,,,,
2025-09-12,Happy Cow,Sausage,230.75,4.0,923.0,,,,
2025-05-07,The Little Bull,Pork,149.43,4.0,597.72,,,,
2025-09-21,The Little Bull,Chicken,95.49,3.0,286.47,,,,
2026-04-25,Fine Cuts MX,Ribs,162.35,15.0,2435.25,,,,
2025-11-23,Happy Cow,Chicken,72.42,14.0,1013.88,,,,
2025-12-29,North Butcher,Beef,135.74,11.0,1493.14,,,,
2025-07-21,North Butcher,Chicken,197.88,11.0,2176.68,,,,
2025-05-05,The Little Bull,Ribs,148.29,3.0,444.87,,,,
2025-05-26,Happy Cow,Ribs,165.15,5.0,825.75,,,,
2025-08-18,Super Meats,Sausage,77.4,12.0,928.8,,,,
2025-12-09,Super Meats,Chicken,141.56,3.0,424.68,,,,
2026-03-20,The Little Bull,Skirt Steak,101.67,10.0,1016.7,,,,
2025-06-12,The Little Bull,Skirt Steak,176.27,12.0,2115.24,,,,
,The Little Bull,Sausage,160.72,2.0,321.44,Missing Date,,,
2026-03-03,Fine Cuts MX,Chicken,145.18,8.0,1161.44,,,,
2025-06-17,Happy Cow,Sausage,176.8,11.0,1944.8,,,,
2026-02-20,Super Meats,Beef,188.42,17.0,3203.14,,,,
2025-08-19,Super Meats,Sausage,88.93,7.0,622.51,,,,
2026-03-24,Happy Cow,Ribs,135.55,14.0,1897.7,,,,
2025-11-25,Super Meats,Skirt Steak,218.31,9.0,1964.79,,,,
2026-01-16,Fine Cuts MX,Beef,127.27,17.0,2163.59,,,,
2025-07-24,North Butcher,Skirt Steak,160.0,3.0,480.0,,,,
2026-02-21,The Little Bull,Ribs,92.58,19.0,1759.02,,,,
2026-02-08,Fine Cuts MX,Beef,127.24,3.0,381.72,,,,
2026-02-10,Super Meats,Sausage,171.31,18.0,3083.58,,,,
2026-01-05,North Butcher,Chicken,100.98,13.0,1312.74,,,,
2025-10-20,Super Meats,Pork,192.26,12.0,2307.12,,,,
2026-02-06,The Little Bull,Skirt Steak,164.99,18.0,2969.82,,,,
2026-01-26,The Little Bull,Ribs,208.86,19.0,3968.34,,,,
2025-08-04,North Butcher,Ribs,241.71,13.0,3142.23,,,,
2026-04-14,Fine Cuts MX,Skirt Steak,97.1,6.0,582.6,,,,
2026-01-05,North Butcher,Pork,180.58,4.0,722.32,,,,
2025-11-22,Super Meats,Beef,194.84,2.0,389.68,,,,
2025-09-07,The Little Bull,Sausage,201.29,15.0,3019.35,,,,
2025-09-25,Super Meats,Sausage,187.13,8.0,1497.04,,,,
2026-03-04,Super Meats,Ribs,78.06,19.0,1483.14,,,,
2025-07-31,Fine Cuts MX,Sausage,254.76,16.0,4076.16,,,,
2025-08-04,Fine Cuts MX,Pork,122.96,3.0,368.88,,,,
2025-07-06,Fine Cuts MX,Unknown,113.48,5.0,567.4,,,Unknown,
2026-03-01,North Butcher,Ribs,190.29,13.0,2473.77,,,,
2026-04-12,Super Meats,Ribs,152.2,5.0,761.0,,,,
2025-12-06,Fine Cuts MX,Ribs,66.54,15.0,998.1,,,,
2025-05-30,Super Meats,Pork,185.61,7.0,1299.27,,,,
2026-03-31,North Butcher,Ribs,78.75,19.0,1496.25,,,,
2026-03-06,The Little Bull,Skirt Steak,101.28,7.0,708.96,,,,
2025-08-07,Happy Cow,Skirt Steak,162.74,16.0,2603.84,,,,
2025-05-05,North Butcher,Ribs,103.81,17.0,1764.77,,,,
2025-10-03,Fine Cuts MX,Ribs,157.49,11.0,1732.39,,,,
,Super Meats,Beef,223.27,14.0,3125.78,Missing Date,,,
2025-07-31,Fine Cuts MX,Sausage,173.14,16.0,2770.24,,,,
2025-06-03,North Butcher,Chicken,212.78,13.0,2766.14,,,,
2026-02-13,Super Meats,Beef,249.69,14.0,3495.66,,,,
2025-10-23,Fine Cuts MX,Pork,172.23,12.0,2066.76,,,,
2025-06-09,Happy Cow,Skirt Steak,106.93,16.0,1710.88,,,,
2025-09-26,Fine Cuts MX,Pork,154.87,7.0,1084.09,,,,
2026-04-07,North Butcher,Skirt Steak,105.63,18.0,1901.34,,,,
2026-03-04,Happy Cow,Unknown,142.42,5.0,712.1,,,Unknown,
2025-10-23,Happy Cow,Ribs,211.9,7.0,1483.3,,,,
2026-01-19,The Little Bull,Pork,263.21,15.0,3948.15,,,,
2025-11-26,Happy Cow,Pork,152.76,2.0,305.52,,,,
2026-04-03,Happy Cow,Sausage,122.1,18.0,2197.8,,,,
2025-09-15,Happy Cow,Skirt Steak,141.34,15.0,2120.1,,,,
2026-04-15,North Butcher,Pork,186.43,10.0,1864.3,,,,
2025-10-14,North Butcher,Chicken,206.92,3.0,620.76,,,,
,Super Meats,Chicken,,3.0,,Missing Date,,,Missing Price
2025-07-25,The Little Bull,Sausage,151.76,1.0,151.76,,,,
2025-10-02,The Little Bull,Chicken,124.46,6.0,746.76,,,,
2026-04-17,The Little Bull,Ribs,94.67,9.0,852.03,,,,
2025-08-24,Happy Cow,Chicken,157.5,16.0,2520.0,,,,
2025-06-19,Super Meats,Ribs,174.25,1.0,174.25,,,,
2025-10-01,North Butcher,Beef,145.86,15.0,2187.9,,,,
2025-09-15,Happy Cow,Sausage,138.41,2.0,276.82,,,,
2025-07-05,The Little Bull,Sausage,132.9,11.0,1461.9,,,,
2025-11-14,Fine Cuts MX,Sausage,221.16,5.0,1105.8,,,,
2025-08-04,Super Meats,Chicken,133.49,9.0,1201.41,,,,
2025-11-19,The Little Bull,Ribs,66.02,11.0,726.22,,,,
2025-12-26,The Little Bull,Sausage,89.58,7.0,627.06,,,,
2025-11-19,Fine Cuts MX,Chicken,181.65,1.0,181.65,,,,
2025-06-25,Super Meats,Sausage,212.54,5.0,1062.7,,,,
2025-11-16,North Butcher,Pork,85.46,16.0,1367.36,,,,
2025-06-11,The Little Bull,Sausage,194.73,19.0,3699.87,,,,
2026-03-15,Fine Cuts MX,Skirt Steak,245.86,4.0,983.44,,,,
2025-12-05,North Butcher,Beef,191.45,9.0,1723.05,,,,
2026-03-21,Super Meats,Ribs,148.0,16.0,2368.0,,,,
,Fine Cuts MX,Sausage,20.29,10.0,202.9,Missing Date,,,
2026-01-23,Fine Cuts MX,Pork,123.62,8.0,988.96,,,,
2026-02-23,Fine Cuts MX,Pork,171.58,6.0,1029.48,,,,
2026-02-11,North Butcher,Pork,164.93,8.0,1319.44,,,,
2025-07-18,Super Meats,Sausage,140.23,14.0,1963.22,,,,
2025-11-09,The Little Bull,Ribs,138.74,4.0,554.96,,,,
2025-11-28,Happy Cow,Ribs,167.54,18.0,3015.72,,,,
2026-01-22,Super Meats,Chicken,88.45,8.0,707.6,,,,
2025-09-08,Super Meats,Pork,213.13,18.0,3836.34,,,,
2026-03-18,Happy Cow,Pork,147.12,8.0,1176.96,,,,
2025-08-14,North Butcher,Beef,128.3,7.0,898.1,,,,
2026-02-19,Super Meats,Beef,195.47,13.0,2541.11,,,,
2026-03-13,The Little Bull,Pork,134.51,13.0,1748.63,,,,
2025-05-20,Happy Cow,Ribs,189.26,1.0,189.26,,,,
2025-09-23,Fine Cuts MX,Pork,156.46,9.0,1408.14,,,,
2025-08-10,Happy Cow,Beef,130.83,13.0,1700.79,,,,
2025-05-25,North Butcher,Skirt Steak,178.41,14.0,2497.74,,,,
2025-05-03,North Butcher,Beef,130.18,2.0,260.36,,,,
2025-09-03,Super Meats,Ribs,150.95,7.0,1056.65,,,,
2026-01-25,Happy Cow,Skirt Steak,151.97,5.0,759.85,,,,
2025-08-18,North Butcher,Skirt Steak,102.62,11.0,1128.82,,,,
2025-09-28,Happy Cow,Sausage,117.97,13.0,1533.61,,,,
2025-07-14,Super Meats,Chicken,204.53,16.0,3272.48,,,,
2025-11-03,North Butcher,Ribs,90.75,18.0,1633.5,,,,
2026-02-23,Happy Cow,Pork,230.25,1.0,230.25,,,,
2025-12-19,Unknown,Sausage,153.87,4.0,615.48,,Unknown,,
2025-08-28,Fine Cuts MX,Sausage,160.25,7.0,1121.75,,,,
2025-09-01,Fine Cuts MX,Pork,136.2,4.0,544.8,,,,
2025-06-14,Happy Cow,Beef,128.21,7.0,897.47,,,,
2025-06-08,Fine Cuts MX,Beef,173.22,5.0,866.1,,,,
2025-10-12,North Butcher,Pork,125.34,14.0,1754.76,,,,
2025-06-04,Fine Cuts MX,Chicken,97.45,17.0,1656.65,,,,
2025-11-14,The Little Bull,Beef,229.31,6.0,1375.86,,,,
2026-02-04,The Little Bull,Chicken,57.2,2.0,114.4,,,,
2025-06-19,Super Meats,Sausage,174.31,17.0,2963.27,,,,
2026-01-01,Happy Cow,Ribs,207.21,16.0,3315.36,,,,
2026-02-04,The Little Bull,Beef,71.09,5.0,355.45,,,,
2025-08-22,Happy Cow,Skirt Steak,270.69,2.0,541.38,,,,
2025-08-05,The Little Bull,Chicken,225.85,2.0,451.7,,,,
2025-12-10,Super Meats,Ribs,155.49,18.0,2798.82,,,,
2026-03-21,North Butcher,Sausage,221.0,9.0,1989.0,,,,
2025-09-26,Fine Cuts MX,Beef,101.86,8.0,814.88,,,,
2025-10-22,North Butcher,Beef,140.96,19.0,2678.24,,,,
2025-05-03,North Butcher,Skirt Steak,113.06,17.0,1922.02,,,,
2026-02-08,Fine Cuts MX,Sausage,118.65,4.0,474.6,,,,
2026-04-05,North Butcher,Sausage,224.93,13.0,2924.09,,,,
2025-12-10,Happy Cow,Ribs,186.74,5.0,933.7,,,,
2025-08-13,North Butcher,Beef,238.3,2.0,476.6,,,,
2025-11-09,The Little Bull,Pork,171.73,14.0,2404.22,,,,
2025-12-04,Happy Cow,Ribs,174.23,17.0,2961.91,,,,
2025-10-07,Fine Cuts MX,Sausage,200.26,18.0,3604.68,,,,
2026-02-06,Super Meats,Beef,101.12,2.0,202.24,,,,
2025-09-08,Super Meats,Ribs,134.64,10.0,1346.4,,,,
,The Little Bull,Sausage,127.61,11.0,1403.71,Missing Date,,,
2025-11-12,The Little Bull,Sausage,55.97,9.0,503.73,,,,
,North Butcher,Skirt Steak,62.03,5.0,310.15,Missing Date,,,
2026-03-02,Happy Cow,Unknown,174.21,14.0,2438.94,,,Unknown,
2026-02-18,North Butcher,Skirt Steak,177.28,12.0,2127.36,,,,
2025-07-21,Super Meats,Pork,100.47,9.0,904.23,,,,
2025-10-23,Fine Cuts MX,Ribs,135.66,2.0,271.32,,,,
2026-01-06,Fine Cuts MX,Sausage,231.44,11.0,2545.84,,,,
2025-08-03,North Butcher,Ribs,115.18,2.0,230.36,,,,
2026-02-09,North Butcher,Pork,87.53,16.0,1400.48,,,,
2025-10-23,Super Meats,Pork,117.35,13.0,1525.55,,,,
2026-03-11,North Butcher,Sausage,115.94,19.0,2202.86,,,,
2026-01-21,Unknown,Ribs,157.37,8.0,1258.96,,Unknown,,
2025-05-06,Happy Cow,Chicken,250.1,9.0,2250.9,,,,
2025-06-04,Super Meats,Beef,152.2,8.0,1217.6,,,,
2025-07-20,The Little Bull,Ribs,205.27,12.0,2463.24,,,,
2025-05-21,North Butcher,Ribs,67.47,7.0,472.29,,,,
2026-02-05,Fine Cuts MX,Sausage,158.77,10.0,1587.7,,,,
2025-08-22,North Butcher,Ribs,124.99,4.0,499.96,,,,
2026-02-10,The Little Bull,Ribs,176.6,15.0,2649.0,,,,
2025-10-16,Happy Cow,Chicken,105.99,9.0,953.91,,,,
2025-08-15,North Butcher,Chicken,117.16,12.000000000000002,1405.92,,,,
2026-03-28,North Butcher,Ribs,153.27,18.0,2758.86,,,,
2026-02-26,Unknown,Chicken,112.22,12.0,1346.64,,Unknown,,
2025-11-27,The Little Bull,Sausage,193.65,16.0,3098.4,,,,
2026-02-13,North Butcher,Skirt Steak,180.45,14.0,2526.3,,,,
2026-03-21,Fine Cuts MX,Sausage,182.32,2.0,364.64,,,,
,Super Meats,Sausage,223.72,17.0,3803.24,Missing Date,,,
,North Butcher,Beef,235.79,15.0,3536.85,Missing Date,,,
2025-09-27,North Butcher,Chicken,112.52,14.0,1575.28,,,,
2025-10-02,Super Meats,Sausage,183.63,4.0,734.52,,,,
2026-04-23,Super Meats,Unknown,162.38,4.0,649.52,,,Unknown,
2025-09-23,Super Meats,Chicken,132.62,1.0,132.62,,,,
2026-03-23,North Butcher,Beef,107.89,7.0,755.23,,,,
2025-11-02,Happy Cow,Sausage,170.3,6.0,1021.8,,,,
2025-06-19,North Butcher,Sausage,124.98,19.0,2374.62,,,,
2025-07-16,Super Meats,Beef,161.28,15.0,2419.2,,,,
2025-06-12,Happy Cow,Ribs,70.1,5.0,350.5,,,,
2025-05-10,Happy Cow,Ribs,62.98,8.0,503.84,,,,
2025-12-05,North Butcher,Pork,233.54,5.0,1167.7,,,,
2026-01-18,North Butcher,Sausage,260.24,11.0,2862.64,,,,
2025-07-26,Super Meats,Chicken,124.21,7.0,869.47,,,,
2025-10-20,Super Meats,Unknown,103.75,3.0,311.25,,,Unknown,
2025-05-14,The Little Bull,Skirt Steak,121.97,2.0,243.94,,,,
2025-10-23,Super Meats,Chicken,170.22,4.0,680.88,,,,
2025-05-02,North Butcher,Chicken,229.63,3.0,688.89,,,,
2026-01-18,The Little Bull,Pork,142.73,1.0,142.73,,,,
2025-04-26,The Little Bull,Unknown,146.1,17.0,2483.7,,,Unknown,
2025-05-02,North Butcher,Ribs,188.4,1.0,188.4,,,,
2025-10-25,Super Meats,Skirt Steak,123.68,8.0,989.44,,,,
2025-09-28,Happy Cow,Pork,88.36,5.0,441.8,,,,
2026-02-04,Happy Cow,Beef,183.44,3.0,550.32,,,,
2025-08-05,Super Meats,Chicken,140.25,17.0,2384.25,,,,
2026-03-04,Fine Cuts MX,Beef,164.62,11.0,1810.82,,,,
2025-08-06,North Butcher,Pork,179.22,7.0,1254.54,,,,
2026-01-12,Happy Cow,Sausage,101.93,11.0,1121.23,,,,
2025-10-17,Happy Cow,Ribs,146.59,14.0,2052.26,,,,
2026-04-09,Fine Cuts MX,Skirt Steak,152.26,4.0,609.04,,,,
2026-04-19,Happy Cow,Sausage,132.18,1.0,132.18,,,,
2025-11-16,Happy Cow,Skirt Steak,73.74,5.0,368.7,,,,
2025-07-14,North Butcher,Chicken,99.76,1.0,99.76,,,,
2025-06-17,Happy Cow,Beef,120.18,18.0,2163.24,,,,
2025-10-28,The Little Bull,Beef,151.5,8.0,1212.0,,,,
2025-05-09,Happy Cow,Beef,137.64,15.0,2064.6,,,,
2025-05-27,Super Meats,Pork,117.31,15.0,1759.65,,,,
2025-08-22,Happy Cow,Chicken,115.52,3.0,346.56,,,,
2026-03-09,Happy Cow,Ribs,147.34,3.0,442.02,,,,
2026-02-25,Fine Cuts MX,Skirt Steak,281.71,11.0,3098.81,,,,
2026-03-09,The Little Bull,Sausage,92.56,3.0,277.68,,,,
2025-11-26,Happy Cow,Chicken,142.54,5.0,712.7,,,,
2026-01-26,Super Meats,Ribs,188.25,13.0,2447.25,,,,
2025-08-03,North Butcher,Skirt Steak,50.35,17.0,855.95,,,,
2025-12-24,Happy Cow,Ribs,109.79,7.0,768.53,,,,
2025-09-18,The Little Bull,Skirt Steak,131.2,15.0,1968.0,,,,
2026-02-15,North Butcher,Ribs,163.06,11.0,1793.66,,,,
2025-05-18,Fine Cuts MX,Pork,162.0,17.0,2754.0,,,,
2025-12-17,The Little Bull,Beef,123.34,18.0,2220.12,,,,
2026-04-16,Super Meats,Chicken,235.4,19.0,4472.6,,,,
,Happy Cow,Beef,206.04,1.0,206.04,Missing Date,,,
2026-01-31,Super Meats,Beef,206.43,16.0,3302.88,,,,
2025-09-10,Super Meats,Pork,105.41,13.0,1370.33,,,,
2025-09-06,Super Meats,Skirt Steak,135.11,19.0,2567.09,,,,
2025-09-26,Happy Cow,Sausage,198.62,7.0,1390.34,,,,
2025-08-04,Happy Cow,Pork,101.48,16.0,1623.68,,,,
2025-05-04,North Butcher,Chicken,210.02,13.0,2730.26,,,,
2026-02-10,Unknown,Chicken,105.63,16.0,1690.08,,Unknown,,
2025-06-16,The Little Bull,Sausage,115.87,7.0,811.09,,,,
2025-09-13,Happy Cow,Chicken,164.14,11.0,1805.54,,,,
2026-01-01,North Butcher,Beef,80.61,3.0,241.83,,,,
2025-12-28,The Little Bull,Pork,79.46,4.0,317.84,,,,
2026-03-16,Fine Cuts MX,Unknown,123.95,12.0,1487.4,,,Unknown,
2025-09-09,The Little Bull,Beef,168.76,11.0,1856.36,,,,
2026-04-17,North Butcher,Ribs,121.65,10.0,1216.5,,,,
,North Butcher,Skirt Steak,179.85,12.0,2158.2,Missing Date,,,
2026-02-05,Happy Cow,Unknown,201.47,19.0,3827.93,,,Unknown,
2026-03-04,North Butcher,Sausage,126.42,19.0,2401.98,,,,
2025-07-31,Super Meats,Beef,140.17,6.0,841.02,,,,
2025-06-02,North Butcher,Chicken,195.86,14.0,2742.04,,,,
2025-08-30,The Little Bull,Skirt Steak,99.95,3.0,299.85,,,,
2025-07-08,Super Meats,Pork,130.22,1.0,130.22,,,,
2026-04-05,The Little Bull,Chicken,93.07,18.0,1675.26,,,,
2025-06-07,Fine Cuts MX,Chicken,220.77,15.0,3311.55,,,,
2025-05-22,North Butcher,Pork,105.93,14.0,1483.02,,,,
2025-09-22,Happy Cow,Beef,126.64,19.0,2406.16,,,,
2025-06-20,Happy Cow,Ribs,186.64,17.0,3172.88,,,,
2026-03-15,The Little Bull,Chicken,115.19,9.0,1036.71,,,,
2025-09-23,The Little Bull,Chicken,233.95,1.0,233.95,,,,
2025-05-12,North Butcher,Sausage,32.8,9.0,295.2,,,,
2026-02-11,Super Meats,Sausage,193.33,10.0,1933.3,,,,
2025-09-09,North Butcher,Sausage,138.19,14.0,1934.66,,,,
2026-02-12,Happy Cow,Chicken,124.65,4.0,498.6,,,,
2025-07-02,Super Meats,Sausage,196.34,9.0,1767.06,,,,
2025-08-16,Happy Cow,Sausage,108.13,18.0,1946.34,,,,
2025-08-31,Fine Cuts MX,Chicken,53.42,16.0,854.72,,,,
2025-08-17,The Little Bull,Ribs,812.4,4.0,3249.6,,,,
2026-03-03,Fine Cuts MX,Pork,99.25,11.0,1091.75,,,,
2026-03-06,Happy Cow,Pork,965.44,6.0,5792.64,,,,
2025-05-22,North Butcher,Ribs,167.38,12.0,2008.56,,,,
2026-01-28,Super Meats,Beef,233.82,2.0,467.64,,,,
2025-10-03,Fine Cuts MX,Chicken,186.3,15.0,2794.5,,,,
2026-04-24,The Little Bull,Chicken,147.15,15.0,2207.25,,,,
2025-06-23,Fine Cuts MX,Chicken,179.41,1.0,179.41,,,,
2026-03-15,Fine Cuts MX,Skirt Steak,84.47,10.0,844.7,,,,
2025-06-18,Happy Cow,Ribs,176.11,10.0,1761.1,,,,
2026-02-15,Super Meats,Chicken,220.88,4.0,883.52,,,,
2026-04-06,Super Meats,Skirt Steak,142.51,14.0,1995.14,,,,
2025-10-07,Happy Cow,Unknown,205.61,3.0,616.83,,,Unknown,
2025-09-20,The Little Bull,Skirt Steak,121.0,1.0,121.0,,,,
2025-11-04,The Little Bull,Chicken,149.21,3.0,447.63,,,,
2025-11-13,The Little Bull,Pork,160.85,17.0,2734.45,,,,
2025-11-20,North Butcher,Ribs,197.27,1.0,197.27,,,,
2025-05-02,The Little Bull,Ribs,146.03,8.0,1168.24,,,,
2025-05-15,Happy Cow,Chicken,54.19,9.0,487.71,,,,
2026-04-19,Fine Cuts MX,Sausage,98.52,3.0,295.56,,,,
2025-08-17,Super Meats,Chicken,192.17,11.0,2113.87,,,,
2025-07-07,Super Meats,Chicken,105.03,7.0,735.21,,,,
2025-06-07,Super Meats,Beef,131.25,19.0,2493.75,,,,
2025-10-16,The Little Bull,Beef,152.19,6.0,913.14,,,,
2025-11-15,North Butcher,Sausage,208.9,18.0,3760.2,,,,
2025-12-15,Super Meats,Beef,93.79,12.0,1125.48,,,,
2026-03-16,The Little Bull,Skirt Steak,190.09,3.0,570.27,,,,
2025-12-17,The Little Bull,Sausage,75.24,9.0,677.16,,,,
2026-03-27,Happy Cow,Beef,152.72,14.0,2138.08,,,,
2025-06-11,Super Meats,Beef,162.41,3.0,487.23,,,,
2025-11-09,The Little Bull,Chicken,145.29,10.0,1452.9,,,,
2025-10-07,Happy Cow,Pork,116.43,10.0,1164.3,,,,
2025-05-26,Fine Cuts MX,Chicken,120.93,8.0,967.44,,,,
2026-04-14,North Butcher,Beef,192.74,16.0,3083.84,,,,
2025-10-08,The Little Bull,Ribs,123.14,1.0,123.14,,,,
2025-09-04,Fine Cuts MX,Chicken,117.08,17.0,1990.36,,,,
2025-08-25,The Little Bull,Skirt Steak,158.7,13.0,2063.1,,,,
2025-12-21,The Little Bull,Chicken,85.74,18.0,1543.32,,,,
2025-05-04,The Little Bull,Chicken,80.7,12.0,968.4,,,,
2025-05-16,North Butcher,Ribs,152.6,19.0,2899.4,,,,
2025-10-01,North Butcher,Sausage,156.36,17.0,2658.12,,,,
2025-08-26,Fine Cuts MX,Skirt Steak,129.43,9.0,1164.87,,,,
2025-11-03,North Butcher,Pork,33.28,15.0,499.2,,,,
2026-02-09,The Little Bull,Pork,117.96,18.0,2123.28,,,,
2025-06-13,Super Meats,Skirt Steak,38.71,8.0,309.68,,,,
2025-12-13,Super Meats,Chicken,95.67,18.0,1722.06,,,,
2025-09-30,North Butcher,Skirt Steak,155.14,6.000000000000001,930.84,,,,
2025-06-13,Fine Cuts MX,Ribs,172.64,4.0,690.56,,,,
,North Butcher,Skirt Steak,136.69,10.0,1366.9,Missing Date,,,
2025-08-15,Fine Cuts MX,Beef,190.8,9.0,1717.2,,,,
2026-01-15,Unknown,Sausage,208.82,16.0,3341.12,,Unknown,,
,Unknown,Sausage,118.54,1.0,118.54,Missing Date,Unknown,,
2025-09-06,Super Meats,Beef,134.74,11.0,1482.14,,,,
2026-03-20,Fine Cuts MX,Pork,74.65,7.0,522.55,,,,
2025-05-27,Happy Cow,Ribs,157.31,14.0,2202.34,,,,
2025-09-10,Super Meats,Ribs,136.08,8.0,1088.64,,,,
2026-02-15,North Butcher,Skirt Steak,157.64,2.0,315.28,,,,
2026-02-21,Happy Cow,Chicken,117.82,18.0,2120.76,,,,
2025-06-14,Fine Cuts MX,Chicken,148.73,5.0,743.65,,,,
2025-11-29,The Little Bull,Ribs,168.2,12.0,2018.4,,,,
2025-05-31,Super Meats,Ribs,198.9,2.0,397.8,,,,
2025-10-02,Happy Cow,Ribs,213.53,1.0,213.53,,,,
2025-08-20,Happy Cow,Pork,219.48,19.0,4170.12,,,,
2025-06-04,Fine Cuts MX,Pork,141.39,18.0,2545.02,,,,
2025-10-18,Super Meats,Ribs,206.51,7.0,1445.57,,,,
,The Little Bull,Pork,208.04,18.0,3744.72,Missing Date,,,
2026-03-21,North Butcher,Beef,151.52,5.0,757.6,,,,
2025-09-27,Fine Cuts MX,Pork,169.1,4.0,676.4,,,,
,The Little Bull,Sausage,145.58,13.0,1892.54,Missing Date,,,
2025-07-21,Super Meats,Skirt Steak,211.26,6.0,1267.56,,,,
2026-01-06,North Butcher,Sausage,170.7,5.0,853.5,,,,
2025-11-18,Super Meats,Ribs,148.47,4.0,593.88,,,,
2025-06-09,Super Meats,Pork,193.2,16.0,3091.2,,,,
2025-07-10,The Little Bull,Skirt Steak,139.71,17.0,2375.07,,,,
2026-04-24,Fine Cuts MX,Ribs,125.89,12.0,1510.68,,,,
2025-04-29,North Butcher,Chicken,175.36,1.0,175.36,,,,
2025-05-03,The Little Bull,Beef,103.98,5.0,519.9,,,,
2026-03-29,North Butcher,Sausage,192.5,1.0,192.5,,,,
2025-09-14,Happy Cow,Pork,148.71,18.0,2676.78,,,,
2025-12-27,North Butcher,Beef,100.3,16.0,1604.8,,,,
2025-10-27,Happy Cow,Pork,157.35,9.0,1416.15,,,,
2025-10-30,North Butcher,Ribs,121.91,9.0,1097.19,,,,
2026-02-07,Happy Cow,Sausage,96.19,10.0,961.9,,,,
2026-03-30,Happy Cow,Chicken,102.15,18.999999999999996,1940.85,,,,
2026-04-11,Unknown,Ribs,148.81,13.0,1934.53,,Unknown,,
2026-01-07,North Butcher,Pork,166.11,9.0,1494.99,,,,
2025-10-09,Super Meats,Chicken,193.33,16.0,3093.28,,,,
2025-08-24,The Little Bull,Pork,146.14,19.0,2776.66,,,,
2025-12-03,The Little Bull,Sausage,268.72,16.0,4299.52,,,,
2025-05-26,North Butcher,Pork,122.67,19.0,2330.73,,,,
