Date,Store,Product,Price,Quantity,Total Sales,Audit Notes
2025-05-05,The Little Bull,Ribs,$148.29,3,$444.87,
2025-05-26,Happy Cow,Ribs,$165.15,5,$825.75,
2025-08-18,Super Meats,Sausage,$77.40,12,$928.80,
2025-12-09,Super Meats,Chicken,$141.56,3,$424.68,
2026-03-20,The Little Bull,Skirt Steak,$101.67,10,$1016.70,
2025-06-12,The Little Bull,Skirt Steak,$176.27,12,$2115.24,
,The Little Bull,Sausage,$160.72,2,$321.44,
2026-03-03,Fine Cuts Mx,Chicken,$145.18,8,$1161.44,
2025-06-17,Happy Cow,Sausage,$176.80,11,$1944.80,
2026-02-20,Super Meats,Beef,$188.42,17,$3203.14,
2025-08-19,Super Meats,Sausage,$88.93,7,$622.51,
2026-03-24,Happy Cow,Ribs,$135.55,14,$1897.70,
2025-11-25,Super Meats,Skirt Steak,$218.31,9,$1964.79,
2026-01-16,Fine Cuts Mx,Beef,$127.27,17,$2163.59,
2025-07-24,North Butcher,Skirt Steak,$160.00,3,$480.00,
2026-02-21,The Little Bull,Ribs,$92.58,19,$1759.02,
2026-02-08,Fine Cuts Mx,Beef,$127.24,3,$381.72,
2026-02-10,Super Meats,Sausage,$171.31,18,$3083.58,
2026-01-05,North Butcher,Chicken,$100.98,13,$1312.74,
2025-10-20,Super Meats,Pork,$192.26,12,$2307.12,
2026-02-06,The Little Bull,Skirt Steak,$164.99,18,$2969.82,
2026-01-26,The Little Bull,Ribs,$208.86,19,$3968.34,
2025-08-04,North Butcher,Ribs,$241.71,13,$3142.23,
2026-04-14,Fine Cuts Mx,Skirt Steak,$97.10,6,$582.60,
2026-01-05,North Butcher,Pork,$180.58,4,$722.32,
2025-11-22,Super Meats,Beef,$194.84,2,$389.68,
2025-09-07,The Little Bull,Sausage,$201.29,15,$3019.35,
2025-09-25,Super Meats,Sausage,$187.13,8,$1497.04,
2026-03-04,Super Meats,Ribs,$78.06,19,$1483.14,
2025-07-31,Fine Cuts Mx,Sausage,$254.76,16,$4076.16,
2025-08-04,Fine Cuts Mx,Pork,$122.96,3,$368.88,
2025-07-06,Fine Cuts Mx,Unknown,$113.48,5,$567.40,
2026-03-01,North Butcher,Ribs,$190.29,13,$2473.77,
2026-04-12,Super Meats,Ribs,$152.20,5,$761.00,
2025-12-06,Fine Cuts Mx,Ribs,$66.54,15,$998.10,
2025-05-30,Super Meats,Pork,$185.61,7,$1299.27,
2026-03-31,North Butcher,Ribs,$78.75,19,$1496.25,
2026-03-06,The Little Bull,Skirt Steak,$101.28,7,$708.96,
2025-08-07,Happy Cow,Skirt Steak,$162.74,16,$2603.84,
2025-05-05,North Butcher,Ribs,$103.81,17,$1764.77,
2025-10-03,Fine Cuts Mx,Ribs,$157.49,11,$1732.39,
,Super Meats,Beef,$223.27,14,$3125.78,
2025-07-31,Fine Cuts Mx,Sausage,$173.14,16,$2770.24,
2025-06-03,North Butcher,Chicken,$212.78,13,$2766.14,
2026-02-13,Super Meats,Beef,$249.69,14,$3495.66,
2025-10-23,Fine Cuts Mx,Pork,$172.23,12,$2066.76,
2025-06-09,Happy Cow,Skirt Steak,$106.93,16,$1710.88,
2025-09-26,Fine Cuts Mx,Pork,$154.87,7,$1084.09,
2026-04-07,North Butcher,Skirt Steak,$105.63,18,$1901.34,
2026-03-04,Happy Cow,Unknown,$142.42,5,$712.10,
2025-10-23,Happy Cow,Ribs,$211.90,7,$1483.30,
2026-01-19,The Little Bull,Pork,$263.21,15,$3948.15,
2025-11-26,Happy Cow,Pork,$152.76,2,$305.52,
2026-04-03,Happy Cow,Sausage,$122.10,18,$2197.80,
2025-09-15,Happy Cow,Skirt Steak,$141.34,15,$2120.10,
2026-04-15,North Butcher,Pork,$186.43,10,$1864.30,
2025-10-14,North Butcher,Chicken,$206.92,3,$620.76,
,Super Meats,Chicken,,3,,
2025-07-25,The Little Bull,Sausage,$151.76,1,$151.76,
2025-10-02,The Little Bull,Chicken,$124.46,6,$746.76,
2026-04-17,The Little Bull,Ribs,$94.67,9,$852.03,
2025-08-24,Happy Cow,Chicken,$157.50,16,$2520.00,
2025-06-19,Super Meats,Ribs,$174.25,1,$174.25,
2025-10-01,North Butcher,Beef,$145.86,15,$2187.90,
2025-09-15,Happy Cow,Sausage,$138.41,2,$276.82,
2025-07-05,The Little Bull,Sausage,$132.90,11,$1461.90,
2025-11-14,Fine Cuts Mx,Sausage,$221.16,5,$1105.80,
2025-08-04,Super Meats,Chicken,$133.49,9,$1201.41,
2025-11-19,The Little Bull,Ribs,$66.02,11,$726.22,
2025-12-26,The Little Bull,Sausage,$89.58,7,$627.06,
2025-11-19,Fine Cuts Mx,Chicken,$181.65,1,$181.65,
2025-06-25,Super Meats,Sausage,$212.54,5,$1062.70,
2025-11-16,North Butcher,Pork,$85.46,16,$1367.36,
2025-06-11,The Little Bull,Sausage,$194.73,19,$3699.87,
2026-03-15,Fine Cuts Mx,Skirt Steak,$245.86,4,$983.44,
2025-12-05,North Butcher,Beef,$191.45,9,$1723.05,
2026-03-21,Super Meats,Ribs,$148.00,16,$2368.00,
,Fine Cuts Mx,Sausage,$20.29,10,$202.90,
2026-01-23,Fine Cuts Mx,Pork,$123.62,8,$988.96,
2026-02-23,Fine Cuts Mx,Pork,$171.58,6,$1029.48,
2026-02-11,North Butcher,Pork,$164.93,8,$1319.44,
2025-07-18,Super Meats,Sausage,$140.23,14,$1963.22,
2025-11-09,The Little Bull,Ribs,$138.74,4,$554.96,
2025-11-28,Happy Cow,Ribs,$167.54,18,$3015.72,
2026-01-22,Super Meats,Chicken,$88.45,8,$707.60,
2025-09-08,Super Meats,Pork,$213.13,18,$3836.34,
2026-03-18,Happy Cow,Pork,$147.12,8,$1176.96,
2025-08-14,North Butcher,Beef,$128.30,7,$898.10,
2026-02-19,Super Meats,Beef,$195.47,13,$2541.11,
2026-03-13,The Little Bull,Pork,$134.51,13,$1748.63,
2025-05-20,Happy Cow,Ribs,$189.26,1,$189.26,
2025-09-23,Fine Cuts Mx,Pork,$156.46,9,$1408.14,
2025-08-10,Happy Cow,Beef,$130.83,13,$1700.79,
2025-05-25,North Butcher,Skirt Steak,$178.41,14,$2497.74,
2025-05-03,North Butcher,Beef,$130.18,2,$260.36,
2025-09-03,Super Meats,Ribs,$150.95,7,$1056.65,
2026-01-25,Happy Cow,Skirt Steak,$151.97,5,$759.85,
2025-08-18,North Butcher,Skirt Steak,$102.62,11,$1128.82,
2025-09-28,Happy Cow,Sausage,$117.97,13,$1533.61,
2025-07-14,Super Meats,Chicken,$204.53,16,$3272.48,
2025-11-03,North Butcher,Ribs,$90.75,,$1633.50,
2026-02-23,Happy Cow,Pork,$230.25,1,$230.25,
2025-12-19,Unknown,Sausage,$153.87,4,$615.48,
2025-08-28,Fine Cuts Mx,Sausage,$160.25,7,$1121.75,
2025-09-01,Fine Cuts Mx,Pork,$136.20,4,$544.80,
2025-06-14,Happy Cow,Beef,$128.21,7,$897.47,
2025-06-08,Fine Cuts Mx,Beef,$173.22,5,$866.10,
2025-10-12,North Butcher,Pork,$125.34,14,$1754.76,
2025-06-04,Fine Cuts Mx,Chicken,$97.45,17,$1656.65,
2025-11-14,The Little Bull,Beef,$229.31,6,$1375.86,
2026-02-04,The Little Bull,Chicken,$57.20,2,$114.40,
2025-06-19,Super Meats,Sausage,$174.31,17,$2963.27,
2026-01-01,Happy Cow,Ribs,$207.21,16,$3315.36,
2026-02-04,The Little Bull,Beef,$71.09,5,$355.45,
2025-08-22,Happy Cow,Skirt Steak,$270.69,2,$541.38,
2025-08-05,The Little Bull,Chicken,$225.85,2,$451.70,
2025-12-10,Super Meats,Ribs,$155.49,18,$2798.82,
2026-03-21,North Butcher,Sausage,$221.00,9,$1989.00,
2025-09-26,Fine Cuts Mx,Beef,$101.86,8,$814.88,
2025-10-22,North Butcher,Beef,$140.96,19,$2678.24,
2025-05-03,North Butcher,Skirt Steak,$113.06,17,$1922.02,
2026-02-08,Fine Cuts Mx,Sausage,$118.65,4,$474.60,
2026-04-05,North Butcher,Sausage,$224.93,13,$2924.09,
2025-12-10,Happy Cow,Ribs,$186.74,5,$933.70,
2025-08-13,North Butcher,Beef,$238.30,2,$476.60,
2025-11-09,The Little Bull,Pork,$171.73,14,$2404.22,
2025-12-04,Happy Cow,Ribs,$174.23,17,$2961.91,
2025-10-07,Fine Cuts Mx,Sausage,$200.26,18,$3604.68,
2026-02-06,Super Meats,Beef,$101.12,2,$202.24,
2025-09-08,Super Meats,Ribs,$134.64,10,$1346.40,
,The Little Bull,Sausage,$127.61,11,$1403.71,
2025-11-12,The Little Bull,Sausage,$55.97,9,$503.73,
,North Butcher,Skirt Steak,$62.03,5,$310.15,
2026-03-02,Happy Cow,Unknown,$174.21,14,$2438.94,
2026-02-18,North Butcher,Skirt Steak,$177.28,12,$2127.36,
2025-07-21,Super Meats,Pork,$100.47,9,$904.23,
2025-10-23,Fine Cuts Mx,Ribs,$135.66,,$271.32,
2026-01-06,Fine Cuts Mx,Sausage,$231.44,11,$2545.84,
2025-08-03,North Butcher,Ribs,$115.18,2,$230.36,
2026-02-09,North Butcher,Pork,$87.53,16,$1400.48,
2025-10-23,Super Meats,Pork,$117.35,13,$1525.55,
2026-03-11,North Butcher,Sausage,$115.94,19,$2202.86,
2026-01-21,Unknown,Ribs,$157.37,8,$1258.96,
2025-05-06,Happy Cow,Chicken,$250.10,9,$2250.90,
2025-06-04,Super Meats,Beef,$152.20,8,$1217.60,
2025-07-20,The Little Bull,Ribs,$205.27,12,$2463.24,
2025-05-21,North Butcher,Ribs,$67.47,7,$472.29,
2026-02-05,Fine Cuts Mx,Sausage,$158.77,10,$1587.70,
2025-08-22,North Butcher,Ribs,$124.99,4,$499.96,
2026-02-10,The Little Bull,Ribs,$176.60,15,$2649.00,
2025-10-16,Happy Cow,Chicken,$105.99,9,$953.91,
2025-08-15,North Butcher,Chicken,$117.16,,$1405.92,
2026-03-28,North Butcher,Ribs,$153.27,18,$2758.86,
2026-02-26,Unknown,Chicken,$112.22,12,$1346.64,
2025-11-27,The Little Bull,Sausage,$193.65,16,$3098.40,
2026-02-13,North Butcher,Skirt Steak,$180.45,14,$2526.30,
2026-03-21,Fine Cuts Mx,Sausage,$182.32,2,$364.64,
,Super Meats,Sausage,$223.72,17,$3803.24,
,North Butcher,Beef,$235.79,15,$3536.85,
2025-09-27,North Butcher,Chicken,$112.52,14,$1575.28,
2025-10-02,Super Meats,Sausage,$183.63,4,$734.52,
2026-04-23,Super Meats,Unknown,$162.38,4,$649.52,
2025-09-23,Super Meats,Chicken,$132.62,1,$132.62,
2026-03-23,North Butcher,Beef,$107.89,7,$755.23,
2025-11-02,Happy Cow,Sausage,$170.30,6,$1021.80,
2025-06-19,North Butcher,Sausage,$124.98,19,$2374.62,
2025-07-16,Super Meats,Beef,$161.28,15,$2419.20,
2025-06-12,Happy Cow,Ribs,$70.10,5,$350.50,
2025-05-10,Happy Cow,Ribs,$62.98,8,$503.84,
2025-12-05,North Butcher,Pork,$233.54,5,$1167.70,
2026-01-18,North Butcher,Sausage,$260.24,11,$2862.64,
2025-07-26,Super Meats,Chicken,$124.21,7,$869.47,
2025-10-20,Super Meats,Unknown,$103.75,3,$311.25,
2025-05-14,The Little Bull,Skirt Steak,$121.97,2,$243.94,
2025-10-23,Super Meats,Chicken,$170.22,4,$680.88,
2025-05-02,North Butcher,Chicken,$229.63,3,$688.89,
2026-01-18,The Little Bull,Pork,$142.73,1,$142.73,
2025-04-26,The Little Bull,Unknown,$146.10,17,$2483.70,
2025-05-02,North Butcher,Ribs,$188.40,1,$188.40,
2025-10-25,Super Meats,Skirt Steak,$123.68,8,$989.44,
2025-09-28,Happy Cow,Pork,$88.36,5,$441.80,
2026-02-04,Happy Cow,Beef,$183.44,3,$550.32,
2025-08-05,Super Meats,Chicken,$140.25,17,$2384.25,
2026-03-04,Fine Cuts Mx,Beef,$164.62,11,$1810.82,
2025-08-06,North Butcher,Pork,$179.22,7,$1254.54,
2026-01-12,Happy Cow,Sausage,$101.93,11,$1121.23,
2025-10-17,Happy Cow,Ribs,$146.59,14,$2052.26,
2026-04-09,Fine Cuts Mx,Skirt Steak,$152.26,4,$609.04,
2026-04-19,Happy Cow,Sausage,$132.18,1,$132.18,
2025-11-16,Happy Cow,Skirt Steak,$73.74,5,$368.70,
2025-07-14,North Butcher,Chicken,$99.76,1,$99.76,
2025-06-17,Happy Cow,Beef,$120.18,18,$2163.24,
2025-10-28,The Little Bull,Beef,$151.50,8,$1212.00,
2025-05-09,Happy Cow,Beef,$137.64,15,$2064.60,
2025-05-27,Super Meats,Pork,$117.31,,$1759.65,
2025-08-22,Happy Cow,Chicken,$115.52,3,$346.56,
2026-03-09,Happy Cow,Ribs,$147.34,3,$442.02,
2026-02-25,Fine Cuts Mx,Skirt Steak,$281.71,11,$3098.81,
2026-03-09,The Little Bull,Sausage,$92.56,3,$277.68,
2025-11-26,Happy Cow,Chicken,$142.54,5,$712.70,
2026-01-26,Super Meats,Ribs,$188.25,13,$2447.25,
2025-08-03,North Butcher,Skirt Steak,$50.35,17,$855.95,
2025-12-24,Happy Cow,Ribs,$109.79,7,$768.53,
2025-09-18,The Little Bull,Skirt Steak,$131.20,15,$1968.00,
2026-02-15,North Butcher,Ribs,$163.06,11,$1793.66,
2025-05-18,Fine Cuts Mx,Pork,$162.00,17,$2754.00,
2025-12-17,The Little Bull,Beef,$123.34,18,$2220.12,
2026-04-16,Super Meats,Chicken,$235.40,19,$4472.60,
,Happy Cow,Beef,$206.04,1,$206.04,
2026-01-31,Super Meats,Beef,$206.43,16,$3302.88,
2025-09-10,Super Meats,Pork,$105.41,13,$1370.33,
2025-09-06,Super Meats,Skirt Steak,$135.11,19,$2567.09,
2025-09-26,Happy Cow,Sausage,$198.62,7,$1390.34,
2025-08-04,Happy Cow,Pork,$101.48,16,$1623.68,
2025-05-04,North Butcher,Chicken,$210.02,13,$2730.26,
2026-02-10,Unknown,Chicken,$105.63,16,$1690.08,
2025-06-16,The Little Bull,Sausage,$115.87,7,$811.09,
2025-09-13,Happy Cow,Chicken,$164.14,11,$1805.54,
2026-01-01,North Butcher,Beef,$80.61,3,$241.83,
2025-12-28,The Little Bull,Pork,$79.46,4,$317.84,
2026-03-16,Fine Cuts Mx,Unknown,$123.95,12,$1487.40,
2025-09-09,The Little Bull,Beef,$168.76,11,$1856.36,
2026-04-17,North Butcher,Ribs,$121.65,10,$1216.50,
,North Butcher,Skirt Steak,$179.85,12,$2158.20,
2026-02-05,Happy Cow,Unknown,$201.47,19,$3827.93,
2026-03-04,North Butcher,Sausage,$126.42,19,$2401.98,
2025-07-31,Super Meats,Beef,$140.17,6,$841.02,
2025-06-02,North Butcher,Chicken,$195.86,14,$2742.04,
2025-08-30,The Little Bull,Skirt Steak,$99.95,3,$299.85,
2025-07-08,Super Meats,Pork,$130.22,1,$130.22,
2026-04-05,The Little Bull,Chicken,$93.07,18,$1675.26,
2025-06-07,Fine Cuts Mx,Chicken,$220.77,15,$3311.55,
2025-05-22,North Butcher,Pork,$105.93,14,$1483.02,
2025-09-22,Happy Cow,Beef,$126.64,19,$2406.16,
2025-06-20,Happy Cow,Ribs,$186.64,17,$3172.88,
2026-03-15,The Little Bull,Chicken,$115.19,9,$1036.71,
2025-09-23,The Little Bull,Chicken,$233.95,1,$233.95,
2025-05-12,North Butcher,Sausage,$32.80,9,$295.20,
2026-02-11,Super Meats,Sausage,$193.33,10,$1933.30,
2025-09-09,North Butcher,Sausage,$138.19,14,$1934.66,
2026-02-12,Happy Cow,Chicken,$124.65,4,$498.60,
2025-07-02,Super Meats,Sausage,$196.34,9,$1767.06,
2025-08-16,Happy Cow,Sausage,$108.13,18,$1946.34,
2025-08-31,Fine Cuts Mx,Chicken,$53.42,16,$854.72,
2025-08-17,The Little Bull,Ribs,$812.40,4,$3249.60,
2026-03-03,Fine Cuts Mx,Pork,$99.25,11,$1091.75,
2026-03-06,Happy Cow,Pork,$965.44,6,$5792.64,
2025-05-22,North Butcher,Ribs,$167.38,12,$2008.56,
2026-01-28,Super Meats,Beef,$233.82,2,$467.64,
2025-10-03,Fine Cuts Mx,Chicken,$186.30,15,$2794.50,
2026-04-24,The Little Bull,Chicken,$147.15,15,$2207.25,
2025-06-23,Fine Cuts Mx,Chicken,$179.41,1,$179.41,
2026-03-15,Fine Cuts Mx,Skirt Steak,$84.47,10,$844.70,
2025-06-18,Happy Cow,Ribs,$176.11,10,$1761.10,
2026-02-15,Super Meats,Chicken,$220.88,4,$883.52,
2026-04-06,Super Meats,Skirt Steak,$142.51,14,$1995.14,
2025-10-07,Happy Cow,Unknown,$205.61,3,$616.83,
2025-09-20,The Little Bull,Skirt Steak,$121.00,1,$121.00,
2025-11-04,The Little Bull,Chicken,$149.21,3,$447.63,
2025-11-13,The Little Bull,Pork,$160.85,17,$2734.45,
2025-11-20,North Butcher,Ribs,$197.27,1,$197.27,
2025-05-02,The Little Bull,Ribs,$146.03,8,$1168.24,
2025-05-15,Happy Cow,Chicken,$54.19,,$487.71,
2026-04-19,Fine Cuts Mx,Sausage,$98.52,3,$295.56,
2025-08-17,Super Meats,Chicken,$192.17,11,$2113.87,
2025-07-07,Super Meats,Chicken,$105.03,7,$735.21,
2025-06-07,Super Meats,Beef,$131.25,19,$2493.75,
2025-10-16,The Little Bull,Beef,$152.19,6,$913.14,
2025-11-15,North Butcher,Sausage,$208.90,18,$3760.20,
2025-12-15,Super Meats,Beef,$93.79,12,$1125.48,
2026-03-16,The Little Bull,Skirt Steak,$190.09,3,$570.27,
2025-12-17,The Little Bull,Sausage,$75.24,9,$677.16,
2026-03-27,Happy Cow,Beef,$152.72,14,$2138.08,
2025-06-11,Super Meats,Beef,$162.41,3,$487.23,
2025-11-09,The Little Bull,Chicken,$145.29,10,$1452.90,
2025-10-07,Happy Cow,Pork,$116.43,10,$1164.30,
2025-05-26,Fine Cuts Mx,Chicken,$120.93,8,$967.44,
2026-04-14,North Butcher,Beef,$192.74,16,$3083.84,
2025-10-08,The Little Bull,Ribs,$123.14,1,$123.14,
2025-09-04,Fine Cuts Mx,Chicken,$117.08,17,$1990.36,
2025-08-25,The Little Bull,Skirt Steak,$158.70,13,$2063.10,
2025-12-21,The Little Bull,Chicken,$85.74,18,$1543.32,
2025-05-04,The Little Bull,Chicken,$80.70,12,$968.40,
2025-05-16,North Butcher,Ribs,$152.60,19,$2899.40,
2025-10-01,North Butcher,Sausage,$156.36,17,$2658.12,
2025-08-26,Fine Cuts Mx,Skirt Steak,$129.43,9,$1164.87,
2025-11-03,North Butcher,Pork,$33.28,15,$499.20,
2026-02-09,The Little Bull,Pork,$117.96,18,$2123.28,
2025-06-13,Super Meats,Skirt Steak,$38.71,8,$309.68,
2025-12-13,Super Meats,Chicken,$95.67,18,$1722.06,
2025-09-30,North Butcher,Skirt Steak,$155.14,,$930.84,
2025-06-13,Fine Cuts Mx,Ribs,$172.64,4,$690.56,
,North Butcher,Skirt Steak,$136.69,10,$1366.90,
2025-08-15,Fine Cuts Mx,Beef,$190.80,9,$1717.20,
2026-01-15,Unknown,Sausage,$208.82,16,$3341.12,
,Unknown,Sausage,$118.54,1,$118.54,
2025-09-06,Super Meats,Beef,$134.74,11,$1482.14,
2026-03-20,Fine Cuts Mx,Pork,$74.65,7,$522.55,
2025-05-27,Happy Cow,Ribs,$157.31,14,$2202.34,
2025-09-10,Super Meats,Ribs,$136.08,8,$1088.64,
2026-02-15,North Butcher,Skirt Steak,$157.64,2,$315.28,
2026-02-21,Happy Cow,Chicken,$117.82,18,$2120.76,
2025-06-14,Fine Cuts Mx,Chicken,$148.73,5,$743.65,
2025-11-29,The Little Bull,Ribs,$168.20,12,$2018.40,
2025-05-31,Super Meats,Ribs,$198.90,2,$397.80,
2025-10-02,Happy Cow,Ribs,$213.53,1,$213.53,
2025-08-20,Happy Cow,Pork,$219.48,19,$4170.12,
2025-06-04,Fine Cuts Mx,Pork,$141.39,18,$2545.02,
2025-10-18,Super Meats,Ribs,$206.51,7,$1445.57,
,The Little Bull,Pork,$208.04,18,$3744.72,
2026-03-21,North Butcher,Beef,$151.52,5,$757.60,
2025-09-27,Fine Cuts Mx,Pork,$169.10,4,$676.40,
,The Little Bull,Sausage,$145.58,13,$1892.54,
2025-07-21,Super Meats,Skirt Steak,$211.26,6,$1267.56,
2026-01-06,North Butcher,Sausage,$170.70,5,$853.50,
2025-11-18,Super Meats,Ribs,$148.47,,$593.88,
2025-06-09,Super Meats,Pork,$193.20,16,$3091.20,
2025-07-10,The Little Bull,Skirt Steak,$139.71,17,$2375.07,
2026-04-24,Fine Cuts Mx,Ribs,$125.89,12,$1510.68,
2025-04-29,North Butcher,Chicken,$175.36,1,$175.36,
2025-05-03,The Little Bull,Beef,$103.98,5,$519.90,
2026-03-29,North Butcher,Sausage,$192.50,1,$192.50,
2025-09-14,Happy Cow,Pork,$148.71,18,$2676.78,
2025-12-27,North Butcher,Beef,$100.30,16,$1604.80,
2025-10-27,Happy Cow,Pork,$157.35,9,$1416.15,
2025-10-30,North Butcher,Ribs,$121.91,9,$1097.19,
2026-02-07,Happy Cow,Sausage,$96.19,10,$961.90,
2026-03-30,Happy Cow,Chicken,$102.15,,$1940.85,
2026-04-11,Unknown,Ribs,$148.81,13,$1934.53,
2026-01-07,North Butcher,Pork,$166.11,9,$1494.99,
2025-10-09,Super Meats,Chicken,$193.33,16,$3093.28,
2025-08-24,The Little Bull,Pork,$146.14,19,$2776.66,
2025-12-03,The Little Bull,Sausage,$268.72,,$4299.52,
2025-05-26,North Butcher,Pork,$122.67,19,$2330.73,
2026-01-18,Happy Cow,Beef,$145.12,9,$1306.08,
2026-01-03,North Butcher,Chicken,$168.41,17,$2862.97,
2025-06-29,Super Meats,Ribs,$276.77,2,$553.54,
2025-10-31,Fine Cuts Mx,Sausage,$171.95,14,$2407.30,
2025-07-02,Super Meats,Pork,$134.58,15,$2018.70,
2026-01-14,Fine Cuts Mx,Sausage,$144.18,10,$1441.80,
2025-07-07,Super Meats,Ribs,$122.26,10,$1222.60,
2025-11-22,Super Meats,Skirt Steak,$193.03,2,$386.06,
2026-01-17,The Little Bull,Sausage,$108.36,10,$1083.60,
2025-09-30,Fine Cuts Mx,Skirt Steak,$199.30,9,$1793.70,
2025-10-27,Happy Cow,Pork,$228.68,17,$3887.56,
2025-09-20,Unknown,Pork,$102.26,14,$1431.64,
2025-07-28,Happy Cow,Sausage,$72.96,4,$291.84,
2026-01-04,Fine Cuts Mx,Pork,$98.35,10,$983.50,
2025-07-20,North Butcher,Chicken,$216.40,6,$1298.40,
2025-10-28,Fine Cuts Mx,Pork,,15,,
2025-08-25,Super Meats,Chicken,$183.14,18,$3296.52,
2025-07-12,Super Meats,Pork,$154.66,7,$1082.62,
2025-12-22,Happy Cow,Chicken,$71.04,16,$1136.64,
2026-03-24,Happy Cow,Chicken,$129.90,8,$1039.20,
2025-06-28,Happy Cow,Beef,$159.08,3,$477.24,
2025-08-30,North Butcher,Pork,$170.70,19,$3243.30,
2026-01-24,Super Meats,Chicken,$207.71,6,$1246.26,
2025-09-04,The Little Bull,Pork,$171.43,12,$2057.16,
2025-12-02,Fine Cuts Mx,Chicken,$187.85,,$3381.30,
2026-03-12,Happy Cow,Skirt Steak,$63.80,12,$765.60,
2025-09-13,North Butcher,Ribs,$165.87,10,$1658.70,
2025-11-04,Fine Cuts Mx,Pork,$157.76,2,$315.52,
2025-08-19,Happy Cow,Pork,$161.86,4,$647.44,
2025-05-15,The Little Bull,Skirt Steak,$136.09,7,$952.63,
2026-04-16,Unknown,Skirt Steak,$149.71,8,$1197.68,
2025-09-15,Fine Cuts Mx,Beef,$206.63,17,$3512.71,
2025-06-13,North Butcher,Sausage,$159.08,,$2068.04,
2025-05-16,The Little Bull,Chicken,$196.56,9,$1769.04,
2025-05-27,The Little Bull,Pork,$122.93,13,$1598.09,
2025-08-21,Happy Cow,Beef,$171.15,7,$1198.05,
2025-05-28,Super Meats,Skirt Steak,$173.24,19,$3291.56,
2025-09-28,Fine Cuts Mx,Ribs,$140.76,16,$2252.16,
2026-02-07,Fine Cuts Mx,Sausage,$150.29,5,$751.45,
2026-01-27,Fine Cuts Mx,Skirt Steak,$173.16,14,$2424.24,
2026-04-09,Happy Cow,Skirt Steak,$166.90,12,$2002.80,
2025-08-01,The Little Bull,Pork,$132.77,8,$1062.16,
2025-07-24,Unknown,Ribs,$150.16,1,$150.16,
2025-08-23,Happy Cow,Ribs,$145.66,5,$728.30,
2025-11-23,Super Meats,Beef,$145.27,14,$2033.78,
2026-01-09,Fine Cuts Mx,Beef,$125.57,9,$1130.13,
2025-10-12,The Little Bull,Skirt Steak,$230.08,18,$4141.44,
2025-11-07,Unknown,Sausage,$133.82,17,$2274.94,
2026-02-28,Fine Cuts Mx,Beef,$136.67,1,$136.67,
,Happy Cow,Skirt Steak,$142.76,,$999.32,
2025-05-11,Super Meats,Chicken,$129.21,19,$2454.99,
2025-11-28,Fine Cuts Mx,Chicken,$155.38,5,$776.90,
2025-06-29,The Little Bull,Ribs,$146.68,9,$1320.12,
2025-06-05,North Butcher,Skirt Steak,$204.89,2,$409.78,
2025-11-19,The Little Bull,Chicken,$50.28,16,$804.48,
2025-09-20,The Little Bull,Unknown,$104.75,6,$628.50,
2025-06-16,Super Meats,Skirt Steak,$115.91,13,$1506.83,
2025-05-19,Super Meats,Beef,$133.30,1,$133.30,
2025-12-23,Fine Cuts Mx,Sausage,$111.19,8,$889.52,
2025-06-03,Happy Cow,Ribs,$154.31,15,$2314.65,
2025-10-03,The Little Bull,Pork,$115.79,12,$1389.48,
2025-04-25,The Little Bull,Pork,$31.00,2,$62.00,
2026-01-28,North Butcher,Pork,$137.55,6,$825.30,
2025-12-06,Fine Cuts Mx,Pork,$144.66,6,$867.96,
2025-06-12,Fine Cuts Mx,Sausage,$207.76,,$3531.92,
2026-03-06,Super Meats,Beef,$169.37,7,$1185.59,
2025-10-28,Happy Cow,Ribs,$259.25,14,$3629.50,
2025-08-25,The Little Bull,Ribs,$216.06,10,$2160.60,
2026-04-22,The Little Bull,Sausage,$152.50,1,$152.50,
2026-01-06,Fine Cuts Mx,Chicken,$142.53,15,$2137.95,
2025-09-22,The Little Bull,Ribs,$74.05,1,$74.05,
2025-10-14,The Little Bull,Chicken,$131.43,1,$131.43,
,Super Meats,Skirt Steak,$59.42,17,$1010.14,
2026-02-09,North Butcher,Chicken,$221.10,6,$1326.60,
2025-09-02,Happy Cow,Unknown,$53.91,6,$323.46,
2026-03-17,The Little Bull,Skirt Steak,$144.10,4,$576.40,
2026-02-12,Fine Cuts Mx,Beef,$114.19,,$1827.04,
2025-10-12,Super Meats,Sausage,$160.19,4,$640.76,
2026-01-20,North Butcher,Beef,$92.48,8,$739.84,
2026-02-11,The Little Bull,Ribs,$193.26,18,$3478.68,
2026-03-10,Fine Cuts Mx,Sausage,$103.76,16,$1660.16,
2025-04-26,Happy Cow,Skirt Steak,$204.92,1,$204.92,
2026-04-15,The Little Bull,Unknown,$126.16,18,$2270.88,
2025-09-11,Super Meats,Chicken,$175.11,18,$3151.98,
2025-06-11,Happy Cow,Chicken,$68.88,5,$344.40,
2025-11-05,The Little Bull,Pork,$154.92,10,$1549.20,
2025-12-02,Unknown,Sausage,$112.67,5,$563.35,
,North Butcher,Pork,$201.94,18,$3634.92,
2026-01-19,Super Meats,Pork,$160.08,11,$1760.88,
2025-08-08,The Little Bull,Skirt Steak,$63.11,3,$189.33,
2026-02-24,The Little Bull,Chicken,$125.05,,$1875.75,
2026-04-11,North Butcher,Beef,$174.31,8,$1394.48,
2025-11-19,Happy Cow,Unknown,$100.75,19,$1914.25,
2025-06-24,Fine Cuts Mx,Ribs,$115.02,4,$460.08,
